               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,             0.02602,           0.0056695,                   0,             0.12933,             0.22222,            0.064762,            0.020182,            0.064033,            0.014767,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,             0.02743,           0.0057128,                   0,             0.26676,             0.17037,            0.088524,            0.024458,            0.063459,             0.01345,                   0,           0.0091406,           0.0091406,           0.0091406
                  62,            0.026507,           0.0056933,                   0,              0.1859,             0.17778,            0.098408,            0.023681,            0.062744,            0.015195,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,            0.025651,           0.0054652,                   0,             0.18791,             0.20741,            0.097214,            0.028005,            0.062304,            0.015051,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,            0.025193,           0.0056309,                   0,             0.16111,             0.15556,            0.082149,            0.020567,            0.063256,            0.014689,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.025182,           0.0055585,                   0,             0.19678,             0.19259,             0.10969,            0.029297,            0.062397,            0.014501,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.025646,           0.0056584,                   0,             0.27821,             0.16296,             0.11586,            0.028027,            0.062483,            0.013609,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.023997,           0.0053427,                   0,             0.18077,             0.21481,             0.13796,            0.039329,            0.063711,            0.014411,                   0,           0.0089673,           0.0089673,           0.0089673
                  68,             0.02372,           0.0053818,                   0,             0.27931,             0.14074,            0.098921,            0.026697,            0.061724,            0.014681,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,            0.024508,           0.0052517,                   0,             0.11861,             0.20741,            0.064876,            0.020627,            0.061266,            0.015096,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,             0.02399,           0.0050917,                   0,             0.26433,             0.17037,             0.10075,            0.027884,            0.061702,            0.014867,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.023305,           0.0051503,                   0,              0.1383,             0.25926,              0.1019,            0.025749,            0.063783,            0.015576,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.022624,           0.0051476,                   0,             0.18622,                 0.2,            0.090209,            0.029128,            0.060781,            0.015417,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.023334,           0.0052304,                   0,             0.28131,             0.16238,            0.089697,            0.029394,            0.061919,            0.014978,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.023536,           0.0050584,                   0,             0.20057,             0.19259,             0.10007,            0.027352,            0.060117,            0.014862,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,             0.02355,           0.0050377,                   0,             0.18224,             0.12593,            0.085561,            0.022506,            0.062095,            0.016753,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.023632,           0.0050808,                   0,             0.25314,             0.13333,             0.09657,             0.02523,            0.062483,            0.015852,                   0,            0.008682,            0.008682,            0.008682
                  77,            0.023903,           0.0051061,                   0,             0.13721,             0.34074,             0.10678,            0.028592,            0.061907,            0.015275,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,            0.023695,           0.0051011,                   0,             0.12636,                 0.2,            0.062808,            0.015896,            0.062518,            0.015524,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.022664,           0.0048585,                   0,             0.17227,             0.18519,            0.077732,            0.021346,            0.064335,            0.015367,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.022443,           0.0049833,                   0,             0.16793,              0.1037,            0.061553,            0.016573,            0.066379,            0.015292,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.023183,           0.0049527,                   0,             0.14369,             0.14815,            0.054645,            0.015201,            0.063418,            0.016448,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.023829,           0.0050578,                   0,             0.16005,             0.15556,            0.060041,             0.01526,            0.065077,            0.015176,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,            0.022505,           0.0050438,                   0,             0.21923,             0.11111,            0.074808,            0.023605,            0.064748,            0.015636,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,            0.023255,           0.0050154,                   0,             0.20749,             0.19976,             0.10388,            0.029206,            0.063572,            0.015044,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,             0.02223,           0.0047984,                   0,             0.16932,             0.19259,            0.095651,            0.023767,             0.06336,            0.015754,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.022383,           0.0047036,                   0,             0.26575,              0.1555,            0.090886,            0.024441,            0.063421,            0.015634,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.023102,           0.0048206,                   0,             0.13681,                 0.2,            0.077877,            0.021109,            0.065638,            0.016025,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.022518,           0.0048912,                   0,             0.18703,             0.19259,            0.080513,            0.021811,            0.064881,            0.014952,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.022965,           0.0047161,                   0,             0.13119,             0.15556,            0.062253,            0.021575,            0.063713,            0.016399,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,              0.0224,           0.0048167,                   0,             0.18167,             0.14815,            0.097827,            0.027211,            0.060544,            0.015372,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.021873,            0.004585,                   0,             0.32224,            0.088889,            0.075738,            0.020761,            0.064359,            0.016966,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.021672,           0.0046552,                   0,             0.11855,             0.14815,            0.056727,             0.01749,            0.063178,            0.015368,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.022123,           0.0045873,                   0,               0.247,             0.13333,            0.090192,            0.020295,            0.064203,            0.014947,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.021221,           0.0046375,                   0,             0.13025,            0.088889,            0.041193,            0.012926,            0.062233,            0.017247,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.022502,           0.0047766,                   0,             0.11215,             0.17778,            0.056853,            0.014156,            0.062978,            0.016544,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.022401,           0.0045847,                   0,             0.12233,             0.14074,            0.054609,            0.012766,            0.062384,            0.016361,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.023347,           0.0045818,                   0,             0.12077,             0.16296,            0.069147,            0.020577,            0.062124,            0.016256,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.022325,           0.0046912,                   0,             0.15135,             0.17778,            0.077309,            0.023907,            0.065077,            0.016534,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.022593,           0.0047303,                   0,             0.17844,             0.16296,            0.070337,            0.018786,            0.062493,            0.016849,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.022397,           0.0047927,                   0,             0.14952,             0.14074,            0.064577,            0.016733,            0.064796,            0.016228,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.021431,            0.004503,                   0,             0.10333,             0.17778,            0.079236,            0.021834,            0.064951,            0.016442,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.022033,           0.0045574,                   0,             0.27862,             0.12589,            0.090046,            0.021313,            0.062435,            0.016077,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.021422,           0.0044928,                   0,             0.18597,             0.14815,            0.075855,            0.020849,             0.06464,            0.017516,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.019692,           0.0043382,                   0,             0.19007,                 0.2,            0.075004,            0.019297,             0.06463,            0.016987,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.020489,           0.0042533,                   0,             0.24031,             0.14074,             0.10257,            0.026652,            0.063063,            0.016746,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.021054,           0.0044575,                   0,            0.084945,             0.21481,            0.057058,            0.013433,            0.063735,            0.016125,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.021204,           0.0045412,                   0,             0.22122,             0.11852,             0.09132,            0.020502,            0.063307,            0.015551,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.020483,           0.0044379,                   0,             0.19028,             0.18519,            0.086569,            0.022285,            0.063215,            0.016498,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.021227,           0.0044343,                   0,             0.11385,             0.31852,            0.084008,            0.018927,            0.062454,             0.01589,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.020729,           0.0045336,                   0,             0.15022,                 0.2,            0.077184,            0.023156,            0.062547,            0.016324,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,            0.020387,           0.0042727,                   0,             0.26074,             0.17778,             0.10541,            0.026285,            0.062842,            0.016327,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,            0.020599,            0.004249,                   0,            0.084034,             0.18214,             0.06121,            0.014442,             0.06586,            0.017104,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.020664,           0.0044224,                   0,            0.078083,             0.18519,            0.045527,            0.011728,            0.065256,            0.016196,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.020156,           0.0041886,                   0,             0.18975,             0.14074,             0.08333,            0.019908,            0.064062,            0.016964,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.020407,           0.0042943,                   0,             0.15161,             0.19259,            0.077464,            0.018236,            0.062935,            0.016663,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,            0.020496,           0.0041166,                   0,              0.2187,             0.14074,            0.081198,            0.018014,            0.063358,            0.017427,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,            0.020298,           0.0042242,                   0,              0.1373,             0.19259,            0.067472,            0.016701,            0.062587,             0.01665,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.020099,           0.0039667,                   0,             0.13204,             0.23704,            0.075425,            0.017542,             0.06119,             0.01762,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.020548,           0.0041972,                   0,             0.16798,             0.12593,             0.06942,            0.021354,             0.06283,            0.016914,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.018872,           0.0039799,                   0,             0.15712,             0.16296,            0.077706,            0.023026,            0.061383,            0.018121,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.018956,           0.0039475,                   0,             0.19955,             0.14815,            0.077072,            0.020124,            0.063873,            0.017691,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,            0.019553,           0.0041193,                   0,             0.22362,             0.16296,            0.092045,            0.019951,             0.06439,            0.016432,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,            0.018716,           0.0039683,                   0,             0.27104,             0.11852,            0.082783,            0.018028,            0.065006,            0.016058,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,            0.019842,           0.0041143,                   0,             0.11507,                 0.2,            0.061116,            0.014045,            0.064383,            0.016444,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.020635,           0.0040331,                   0,             0.16234,             0.19259,            0.077459,            0.017761,            0.062537,            0.018177,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.019976,           0.0040127,                   0,             0.12326,             0.22222,            0.063003,            0.014184,            0.065199,            0.016846,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,            0.019559,           0.0040576,                   0,             0.17202,             0.22963,             0.12613,            0.027079,            0.061738,             0.01709,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.019204,           0.0039766,                   0,             0.31696,            0.096296,            0.073807,            0.016528,            0.060869,             0.01678,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,            0.018911,           0.0040448,                   0,             0.19607,             0.22222,             0.10611,            0.023675,            0.061955,            0.015792,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,            0.018464,           0.0038651,                   0,             0.13855,             0.15556,            0.082145,            0.020381,            0.062841,            0.018913,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,            0.018657,           0.0038639,                   0,             0.14382,             0.14074,             0.06691,            0.017403,            0.064764,            0.016845,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,            0.018697,           0.0036907,                   0,             0.19718,              0.1037,            0.085387,            0.020843,            0.066612,            0.017018,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,            0.019009,           0.0038251,                   0,              0.1112,             0.16126,            0.076084,            0.019919,            0.062562,            0.017717,                   0,           0.0063432,           0.0063432,           0.0063432
