               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.082204,           0.0053299,                   0,            0.004161,            0.033333,           0.0027336,          0.00045933,            0.087884,           0.0023791,                   0,           0.0050053,           0.0050053,            0.051905
                  14,            0.076018,           0.0050519,                   0,           0.0033257,             0.31667,            0.002494,          0.00039274,            0.091021,           0.0048679,                   0,           0.0053127,           0.0053127,            0.048413
                  15,            0.078616,           0.0057275,                   0,           0.0045337,            0.033333,             0.00225,          0.00043522,            0.093384,            0.011407,                   0,           0.0056097,           0.0056097,             0.04491
                  16,            0.085599,           0.0052864,                   0,           0.0032842,            0.083333,           0.0019754,          0.00039276,            0.091778,             0.00701,                   0,           0.0058957,           0.0058957,            0.041396
                  17,             0.08442,           0.0052241,                   0,          0.00031666,            0.016667,          7.8464e-05,          3.1386e-05,              0.1298,             0.79051,                   0,           0.0061702,           0.0061702,             0.03787
                  18,            0.084526,           0.0053743,                   0,          0.00050765,            0.033333,          0.00023876,          5.1016e-05,             0.12958,             0.20809,                   0,           0.0064326,           0.0064326,            0.034333
                  19,            0.081046,           0.0058834,                   0,          0.00052343,            0.033333,          0.00025469,          7.2963e-05,              0.1288,            0.063688,                   0,           0.0066826,           0.0066826,            0.030783
                  20,            0.086557,            0.005863,                   0,           0.0053985,            0.066667,           0.0021456,           0.0003648,            0.088105,           0.0023499,                   0,           0.0069195,           0.0069195,             0.02722
                  21,            0.085246,           0.0055197,                   0,           0.0034991,             0.11667,           0.0020552,          0.00037068,            0.088167,           0.0023251,                   0,           0.0071431,           0.0071431,            0.023643
                  22,            0.083848,           0.0054192,                   0,           0.0022426,             0.51667,           0.0019966,          0.00044237,            0.097367,            0.032516,                   0,           0.0073529,           0.0073529,            0.020053
                  23,            0.080475,           0.0051896,                   0,           0.0028472,            0.066667,           0.0020999,          0.00044269,            0.090895,            0.012812,                   0,           0.0075485,           0.0075485,            0.016448
                  24,            0.079806,           0.0052101,                   0,           0.0040515,            0.083333,           0.0024986,          0.00047432,            0.090251,           0.0057072,                   0,           0.0077296,           0.0077296,             0.01283
                  25,            0.077454,            0.005556,                   0,            0.005122,            0.083333,           0.0025361,          0.00051737,            0.088418,           0.0055486,                   0,           0.0078961,           0.0078961,           0.0091961
                  26,            0.081695,            0.005193,                   0,           0.0047349,            0.083333,           0.0023993,          0.00049828,            0.088001,             0.01251,                   0,           0.0078512,           0.0078512,           0.0078512
                  27,            0.079637,            0.005806,                   0,           0.0033953,                 0.2,           0.0021468,          0.00040295,            0.087329,            0.012872,                   0,           0.0078512,           0.0078512,           0.0078512
                  28,            0.078945,            0.005549,                   0,           0.0032929,                 0.2,           0.0024577,          0.00047667,            0.087384,           0.0091293,                   0,           0.0076988,           0.0076988,           0.0076988
                  29,            0.075071,           0.0057761,                   0,            0.003285,                 0.2,           0.0027936,           0.0005697,            0.087153,           0.0092938,                   0,            0.007543,            0.007543,            0.007543
                  30,            0.073499,           0.0055472,                   0,           0.0042562,             0.13333,           0.0028613,          0.00061315,             0.08645,            0.009211,                   0,            0.007384,            0.007384,            0.007384
                  31,            0.069341,           0.0057052,                   0,            0.005299,             0.18333,           0.0032316,          0.00063986,            0.086031,           0.0089096,                   0,           0.0072221,           0.0072221,           0.0072221
                  32,            0.078211,           0.0056087,                   0,           0.0046276,                 0.1,           0.0032178,          0.00058455,            0.086138,            0.012111,                   0,           0.0070575,           0.0070575,           0.0070575
                  33,            0.077309,           0.0064715,                   0,           0.0059214,             0.23333,           0.0038693,          0.00066372,            0.084859,            0.016316,                   0,           0.0068906,           0.0068906,           0.0068906
                  34,            0.071724,           0.0064387,                   0,           0.0051767,             0.36667,           0.0034746,          0.00064848,            0.083387,            0.014693,                   0,           0.0067215,           0.0067215,           0.0067215
                  35,            0.073967,           0.0054086,                   0,           0.0078258,             0.23333,           0.0046549,          0.00089131,            0.081081,            0.006235,                   0,           0.0065505,           0.0065505,           0.0065505
                  36,            0.071417,           0.0059951,                   0,           0.0096623,                 0.2,           0.0065269,           0.0011666,            0.080332,           0.0056503,                   0,           0.0063779,           0.0063779,           0.0063779
                  37,            0.071568,           0.0061117,                   0,            0.010641,             0.38333,           0.0069718,           0.0012227,            0.078725,            0.011363,                   0,            0.006204,            0.006204,            0.006204
                  38,            0.078542,           0.0062902,                   0,            0.010498,             0.41667,           0.0071807,           0.0012959,            0.077891,            0.016696,                   0,           0.0060289,           0.0060289,           0.0060289
                  39,            0.073065,           0.0062878,                   0,           0.0085672,             0.33333,           0.0061552,           0.0011472,            0.079478,            0.022188,                   0,           0.0058531,           0.0058531,           0.0058531
                  40,            0.075705,           0.0058098,                   0,            0.011173,                 0.4,           0.0069322,           0.0011959,            0.080406,            0.018461,                   0,           0.0056767,           0.0056767,           0.0056767
                  41,            0.071161,            0.005628,                   0,            0.011268,             0.41667,           0.0072862,           0.0012884,            0.081333,            0.017574,                   0,              0.0055,              0.0055,              0.0055
                  42,            0.068984,           0.0062331,                   0,            0.011414,                 0.4,           0.0073586,           0.0012434,            0.081435,            0.013367,                   0,           0.0053233,           0.0053233,           0.0053233
                  43,            0.070626,           0.0061846,                   0,            0.011858,             0.38333,           0.0072641,            0.001439,             0.08088,            0.011008,                   0,           0.0051469,           0.0051469,           0.0051469
                  44,            0.069925,           0.0058052,                   0,            0.011729,             0.18333,           0.0073373,           0.0016908,            0.079769,            0.010795,                   0,           0.0049711,           0.0049711,           0.0049711
                  45,            0.069798,           0.0065283,                   0,            0.010365,             0.28333,           0.0064562,           0.0015343,            0.079277,            0.010726,                   0,            0.004796,            0.004796,            0.004796
                  46,            0.071209,           0.0059193,                   0,            0.013022,             0.23333,           0.0075624,           0.0016641,            0.078819,             0.01252,                   0,           0.0046221,           0.0046221,           0.0046221
                  47,            0.072802,           0.0057925,                   0,            0.016258,                 0.2,           0.0079252,           0.0017194,            0.078836,            0.015555,                   0,           0.0044495,           0.0044495,           0.0044495
                  48,            0.073644,            0.005831,                   0,            0.016568,                 0.2,           0.0088316,            0.001765,            0.077972,           0.0096558,                   0,           0.0042785,           0.0042785,           0.0042785
                  49,            0.072561,           0.0056059,                   0,            0.015195,             0.28333,            0.009476,           0.0017399,            0.078142,           0.0090776,                   0,           0.0041094,           0.0041094,           0.0041094
                  50,             0.06755,           0.0054195,                   0,            0.012626,             0.28333,           0.0075677,           0.0016447,            0.078508,            0.016256,                   0,           0.0039425,           0.0039425,           0.0039425
                  51,            0.063578,           0.0055661,                   0,            0.013567,             0.23333,           0.0078937,           0.0013885,            0.079729,            0.020009,                   0,           0.0037779,           0.0037779,           0.0037779
                  52,            0.072791,           0.0057952,                   0,            0.017495,                 0.3,           0.0097802,           0.0018172,            0.079485,            0.012738,                   0,            0.003616,            0.003616,            0.003616
                  53,             0.06788,           0.0059379,                   0,            0.019509,             0.31667,            0.011203,           0.0023098,            0.078415,           0.0093608,                   0,            0.003457,            0.003457,            0.003457
                  54,            0.064679,           0.0055143,                   0,             0.01876,             0.33333,            0.011487,           0.0021435,            0.076471,           0.0099511,                   0,           0.0033012,           0.0033012,           0.0033012
                  55,            0.070059,           0.0056523,                   0,            0.020807,                0.35,            0.012951,           0.0027726,            0.074844,           0.0097174,                   0,           0.0031488,           0.0031488,           0.0031488
                  56,             0.07054,           0.0058792,                   0,            0.031076,             0.43333,            0.018812,            0.003718,            0.074174,            0.003742,                   0,           0.0029999,           0.0029999,           0.0029999
                  57,            0.064922,           0.0057291,                   0,               0.024,             0.41667,            0.014163,             0.00296,            0.075857,            0.010717,                   0,            0.002855,            0.002855,            0.002855
                  58,            0.070715,           0.0056773,                   0,             0.02495,             0.43333,            0.015489,           0.0033095,            0.075973,             0.01115,                   0,           0.0027141,           0.0027141,           0.0027141
                  59,            0.070323,           0.0055457,                   0,            0.017998,             0.43333,            0.012227,           0.0027658,            0.076434,            0.015223,                   0,           0.0025775,           0.0025775,           0.0025775
                  60,            0.075476,           0.0055951,                   0,            0.020568,                0.45,            0.013074,           0.0025076,             0.07693,            0.010136,                   0,           0.0024454,           0.0024454,           0.0024454
                  61,            0.063684,           0.0055069,                   0,            0.020952,             0.38333,            0.013141,           0.0024796,            0.076385,            0.011341,                   0,            0.002318,            0.002318,            0.002318
                  62,            0.066315,           0.0051989,                   0,            0.019115,                 0.4,            0.012224,           0.0027424,            0.075395,            0.012323,                   0,           0.0021955,           0.0021955,           0.0021955
                  63,            0.069814,           0.0052085,                   0,            0.019455,                 0.4,            0.012133,           0.0028148,            0.075248,            0.013579,                   0,           0.0020782,           0.0020782,           0.0020782
                  64,            0.069134,           0.0056617,                   0,             0.02081,                0.35,            0.012438,           0.0028312,            0.075285,           0.0093294,                   0,           0.0019661,           0.0019661,           0.0019661
                  65,            0.069476,            0.005615,                   0,            0.023255,             0.33333,            0.013991,           0.0028449,             0.07548,           0.0068933,                   0,           0.0018594,           0.0018594,           0.0018594
                  66,            0.069326,            0.005606,                   0,            0.029618,             0.43333,            0.017894,           0.0038335,            0.075398,           0.0044671,                   0,           0.0017584,           0.0017584,           0.0017584
                  67,            0.064358,           0.0056741,                   0,            0.017897,                 0.4,            0.011143,           0.0024704,            0.076175,           0.0083355,                   0,           0.0016631,           0.0016631,           0.0016631
                  68,            0.064999,           0.0054707,                   0,            0.018882,                 0.4,            0.011733,           0.0024801,            0.075826,           0.0078046,                   0,           0.0015738,           0.0015738,           0.0015738
                  69,            0.064864,            0.005387,                   0,            0.017946,                 0.4,            0.011334,           0.0024985,             0.07513,            0.011448,                   0,           0.0014905,           0.0014905,           0.0014905
                  70,            0.067945,           0.0052205,                   0,            0.021194,             0.33333,            0.013042,           0.0033365,             0.07499,           0.0092269,                   0,           0.0014134,           0.0014134,           0.0014134
                  71,            0.068517,           0.0056327,                   0,            0.024223,             0.41667,            0.014287,           0.0038696,            0.074873,            0.010508,                   0,           0.0013425,           0.0013425,           0.0013425
                  72,            0.068951,           0.0053314,                   0,            0.024055,             0.41667,            0.014537,           0.0028323,            0.075205,            0.012638,                   0,           0.0012781,           0.0012781,           0.0012781
                  73,            0.067265,           0.0058153,                   0,            0.021856,                 0.4,            0.013033,            0.002774,            0.075069,            0.010554,                   0,           0.0012202,           0.0012202,           0.0012202
                  74,             0.06574,           0.0056759,                   0,            0.023011,             0.41667,            0.015271,           0.0032891,            0.074309,           0.0074884,                   0,            0.001169,            0.001169,            0.001169
                  75,            0.064407,           0.0052187,                   0,            0.020818,             0.43333,            0.014038,           0.0029532,            0.073633,              0.0108,                   0,           0.0011243,           0.0011243,           0.0011243
                  76,            0.065991,           0.0054473,                   0,             0.02184,             0.43018,            0.014661,             0.00332,            0.073752,           0.0087827,                   0,           0.0010865,           0.0010865,           0.0010865
                  77,            0.065182,           0.0057517,                   0,            0.024284,             0.41667,            0.014573,           0.0030855,            0.074188,           0.0079672,                   0,           0.0010554,           0.0010554,           0.0010554
                  78,            0.071113,           0.0058811,                   0,            0.028757,                 0.4,            0.018072,            0.003905,            0.074173,           0.0065744,                   0,           0.0010312,           0.0010312,           0.0010312
                  79,            0.066401,           0.0060759,                   0,            0.029204,             0.48333,            0.018924,           0.0044548,            0.073946,           0.0075697,                   0,           0.0010139,           0.0010139,           0.0010139
