               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.03945,            0.015729,                   0,             0.62593,             0.57016,             0.59625,             0.30414,            0.044175,           0.0089111,                   0,            0.009684,            0.009684,            0.009684
                  38,            0.038137,            0.015956,                   0,             0.53168,              0.4963,               0.496,             0.25799,            0.045857,           0.0093843,                   0,           0.0096664,           0.0096664,           0.0096664
                  39,            0.037686,            0.015888,                   0,             0.59427,             0.48889,             0.48862,             0.26812,            0.045889,           0.0085591,                   0,           0.0096484,           0.0096484,           0.0096484
                  40,            0.038009,            0.015171,                   0,             0.54757,             0.51111,             0.51273,             0.25382,            0.044713,           0.0089501,                   0,           0.0096299,           0.0096299,           0.0096299
                  41,            0.037681,            0.014873,                   0,             0.72601,             0.45185,             0.51399,             0.25078,            0.046956,           0.0089013,                   0,            0.009611,            0.009611,            0.009611
                  42,            0.037566,              0.0149,                   0,              0.6851,             0.45185,             0.51941,             0.26656,            0.044027,           0.0090539,                   0,           0.0095916,           0.0095916,           0.0095916
                  43,            0.037412,            0.015318,                   0,             0.65623,             0.46663,             0.49862,              0.2481,             0.04755,            0.008956,                   0,           0.0095717,           0.0095717,           0.0095717
                  44,            0.037712,            0.015304,                   0,              0.5909,             0.48147,             0.50496,             0.26212,             0.04617,           0.0091863,                   0,           0.0095514,           0.0095514,           0.0095514
                  45,            0.036732,            0.015181,                   0,             0.55638,             0.47407,             0.48916,             0.27849,            0.044665,           0.0091276,                   0,           0.0095307,           0.0095307,           0.0095307
                  46,             0.03634,            0.014593,                   0,              0.6068,             0.52593,             0.53441,             0.27111,            0.045188,           0.0089449,                   0,           0.0095095,           0.0095095,           0.0095095
                  47,            0.036531,            0.014561,                   0,             0.57011,             0.54029,             0.56014,             0.28893,            0.045293,           0.0090347,                   0,           0.0094879,           0.0094879,           0.0094879
                  48,            0.035882,            0.015178,                   0,             0.65922,             0.45926,             0.55517,             0.26117,            0.045998,           0.0092597,                   0,           0.0094659,           0.0094659,           0.0094659
                  49,            0.036699,            0.014971,                   0,             0.70087,              0.5037,             0.56452,             0.29417,            0.046115,            0.008448,                   0,           0.0094434,           0.0094434,           0.0094434
                  50,              0.0372,            0.014647,                   0,             0.59943,             0.45926,             0.53008,             0.26975,            0.045461,           0.0094854,                   0,           0.0094205,           0.0094205,           0.0094205
                  51,            0.036468,            0.014769,                   0,             0.60961,             0.55556,             0.59242,             0.27303,            0.046285,           0.0092703,                   0,           0.0093971,           0.0093971,           0.0093971
                  52,             0.03555,             0.01523,                   0,             0.69147,             0.48145,             0.56636,               0.279,            0.045688,           0.0090367,                   0,           0.0093733,           0.0093733,           0.0093733
