               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,            0.036509,            0.015061,                   0,             0.66651,              0.5037,             0.54267,             0.28919,            0.043989,            0.009202,                   0,           0.0095307,           0.0095307,           0.0095307
                  46,            0.037744,            0.015122,                   0,                 0.6,             0.55555,             0.56339,              0.2911,            0.044441,           0.0086719,                   0,           0.0095095,           0.0095095,           0.0095095
                  47,            0.036991,            0.015108,                   0,              0.5267,             0.43704,             0.45722,              0.2272,             0.04561,           0.0090581,                   0,           0.0094879,           0.0094879,           0.0094879
                  48,            0.036171,            0.014875,                   0,             0.60183,             0.45926,             0.50941,             0.25929,            0.044361,           0.0090078,                   0,           0.0094659,           0.0094659,           0.0094659
                  49,            0.035165,            0.014561,                   0,             0.54805,             0.42222,             0.45485,             0.23118,             0.04572,           0.0093952,                   0,           0.0094434,           0.0094434,           0.0094434
                  50,             0.03599,            0.014313,                   0,             0.61471,             0.55546,              0.5668,             0.27247,            0.044707,           0.0090042,                   0,           0.0094205,           0.0094205,           0.0094205
                  51,            0.035663,            0.014345,                   0,             0.62597,             0.47407,             0.52528,             0.28563,            0.044977,           0.0093271,                   0,           0.0093971,           0.0093971,           0.0093971
                  52,            0.035604,            0.014574,                   0,             0.68419,             0.57772,             0.59087,             0.29611,            0.045126,           0.0085995,                   0,           0.0093733,           0.0093733,           0.0093733
                  53,            0.035635,            0.014331,                   0,             0.70066,              0.5037,             0.61368,             0.32112,            0.043379,           0.0087945,                   0,           0.0093491,           0.0093491,           0.0093491
                  54,            0.034455,            0.014435,                   0,             0.64633,             0.48735,             0.52335,             0.27376,            0.044769,            0.008882,                   0,           0.0093245,           0.0093245,           0.0093245
                  55,            0.034954,            0.014167,                   0,             0.60744,             0.48142,             0.52812,             0.29481,            0.044166,           0.0088905,                   0,           0.0092995,           0.0092995,           0.0092995
                  56,            0.034897,            0.014347,                   0,             0.67316,             0.50347,             0.55034,             0.26816,            0.044282,           0.0094186,                   0,            0.009274,            0.009274,            0.009274
                  57,            0.034116,            0.014644,                   0,             0.69786,             0.48148,              0.5677,             0.29423,            0.043179,           0.0087899,                   0,           0.0092481,           0.0092481,           0.0092481
                  58,            0.034064,            0.014042,                   0,             0.62994,             0.46655,              0.5291,             0.25565,            0.046556,           0.0089228,                   0,           0.0092219,           0.0092219,           0.0092219
                  59,             0.03459,            0.014225,                   0,             0.73194,             0.52593,             0.59725,             0.30383,            0.041212,           0.0089764,                   0,           0.0091952,           0.0091952,           0.0091952
                  60,            0.034188,            0.013734,                   0,             0.65486,             0.54813,             0.58776,             0.25934,            0.044285,           0.0093248,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,            0.033506,            0.013912,                   0,             0.73907,             0.52593,             0.57269,             0.28199,            0.045486,           0.0090285,                   0,           0.0091406,           0.0091406,           0.0091406
                  62,            0.033708,            0.013839,                   0,             0.60414,             0.42958,             0.47116,             0.21773,            0.044281,           0.0091236,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,            0.033457,            0.013776,                   0,             0.71257,              0.4591,              0.5571,             0.28093,            0.045977,           0.0096256,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,            0.033545,            0.014071,                   0,             0.56569,             0.54031,             0.54699,             0.28836,            0.045724,           0.0095551,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.032574,            0.014211,                   0,             0.58329,             0.51843,             0.53713,             0.27616,            0.042308,           0.0092138,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.032143,            0.013648,                   0,             0.62818,             0.52593,             0.56285,              0.2646,             0.04473,           0.0097115,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.032416,            0.013254,                   0,              0.5763,             0.47407,             0.50438,             0.25965,            0.044477,           0.0092156,                   0,           0.0089673,           0.0089673,           0.0089673
                  68,            0.030901,            0.013619,                   0,             0.58255,             0.49617,             0.52294,             0.27243,            0.042948,            0.009618,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,            0.032407,              0.0138,                   0,             0.65881,              0.5037,              0.5501,             0.25387,            0.046354,           0.0090326,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,             0.03243,            0.013696,                   0,             0.52162,             0.44444,              0.4432,             0.23231,            0.045668,           0.0097641,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.031307,            0.013413,                   0,             0.54463,              0.4963,              0.4783,             0.21245,            0.046818,            0.009666,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.031906,            0.013162,                   0,              0.6029,             0.56296,              0.5912,             0.31509,            0.044789,           0.0092212,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.031833,            0.012761,                   0,             0.61678,             0.56034,             0.57859,             0.28859,            0.044408,           0.0093085,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.030997,            0.012827,                   0,             0.68682,              0.5036,             0.55352,             0.27769,            0.044797,           0.0092842,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,            0.031136,            0.013325,                   0,             0.65093,             0.51108,             0.55552,             0.27704,            0.045754,           0.0089219,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,             0.03122,            0.012822,                   0,             0.59083,             0.48133,             0.52385,              0.2813,             0.04525,           0.0092917,                   0,            0.008682,            0.008682,            0.008682
                  77,             0.03027,            0.013255,                   0,             0.62982,             0.46667,             0.52289,             0.28921,            0.044861,           0.0096415,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,            0.030205,            0.013019,                   0,             0.53731,             0.52593,              0.5409,             0.26443,            0.044876,           0.0095709,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.030382,             0.01299,                   0,             0.54755,             0.46667,             0.52228,             0.28823,             0.04435,           0.0093149,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.030446,            0.013046,                   0,             0.56854,             0.42963,             0.45752,             0.24499,            0.045765,           0.0099928,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.029802,            0.012703,                   0,             0.56034,             0.48148,              0.5018,             0.26056,            0.044036,           0.0096048,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,             0.03003,            0.012809,                   0,              0.5383,             0.51852,             0.51099,             0.25586,            0.045819,           0.0096772,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,            0.029397,            0.012623,                   0,             0.61003,             0.53333,             0.54297,             0.26557,             0.04504,           0.0095286,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,            0.030078,            0.012092,                   0,             0.71423,             0.48136,             0.54495,              0.2774,            0.044904,           0.0098859,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.029613,            0.012629,                   0,             0.56518,             0.51111,             0.52638,             0.26234,            0.044181,           0.0099554,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.029286,            0.012406,                   0,             0.61605,             0.51106,             0.54692,             0.26449,            0.043966,           0.0097085,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.029382,             0.01242,                   0,             0.56403,             0.48875,             0.47665,             0.22957,            0.046825,           0.0098708,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,             0.02911,            0.012192,                   0,             0.59491,             0.53333,             0.57331,             0.28372,            0.044075,           0.0096749,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.029632,            0.012009,                   0,             0.67524,             0.52593,              0.5393,             0.26686,            0.045743,            0.010037,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,            0.029733,            0.012477,                   0,             0.60867,             0.41477,              0.4662,             0.22642,            0.045902,            0.010005,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.029051,            0.012097,                   0,             0.66663,             0.47407,             0.49911,             0.26738,            0.045354,            0.009933,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.028331,            0.011838,                   0,             0.54353,             0.45926,             0.46852,              0.2336,            0.046339,           0.0097632,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.028198,            0.012141,                   0,             0.55516,             0.48148,             0.49803,             0.24256,            0.045262,           0.0099136,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.029012,            0.012135,                   0,             0.59066,             0.48148,             0.51818,             0.25657,            0.046384,           0.0099262,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.028674,            0.011851,                   0,              0.5555,             0.48138,             0.49634,               0.256,            0.045612,            0.010086,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.028082,            0.011894,                   0,             0.58578,              0.5037,             0.49093,             0.24426,            0.045616,            0.009767,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.028279,            0.011886,                   0,             0.62929,             0.54074,             0.55309,             0.28291,            0.045303,           0.0095672,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.028153,              0.0115,                   0,             0.53583,             0.49596,             0.48378,             0.25687,            0.044974,            0.010329,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,             0.02788,            0.011323,                   0,             0.62753,             0.43704,              0.4875,             0.24432,            0.046883,            0.010173,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.028037,            0.011647,                   0,             0.54777,             0.46667,             0.48552,             0.23701,            0.044835,            0.010074,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.028604,             0.01221,                   0,             0.65966,             0.51852,             0.53557,             0.27483,            0.046435,           0.0096267,                   0,             0.00775,             0.00775,             0.00775
                 102,             0.02812,            0.011521,                   0,             0.61863,             0.54072,             0.58695,             0.29736,            0.045789,            0.009719,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.027416,            0.011123,                   0,             0.51961,             0.48889,             0.44225,             0.21179,            0.046763,            0.010744,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.025922,            0.011135,                   0,             0.59958,             0.46667,             0.48744,             0.23944,            0.046496,            0.010391,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.026707,            0.011707,                   0,             0.64461,             0.51111,             0.58572,             0.28183,            0.047071,           0.0098103,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.027047,            0.011641,                   0,             0.58968,             0.51111,             0.52494,             0.25809,             0.04595,            0.010369,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.026589,            0.011174,                   0,             0.65134,             0.52593,             0.57794,             0.27815,            0.044835,            0.010056,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,             0.02625,            0.010908,                   0,             0.61131,             0.46667,             0.50913,             0.26116,            0.044398,           0.0099692,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.025922,            0.011091,                   0,             0.58843,             0.48889,             0.52787,             0.25364,            0.046232,            0.010648,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.026999,            0.011173,                   0,             0.61994,             0.45915,             0.48856,             0.24636,            0.047929,            0.010423,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,            0.026428,            0.011108,                   0,             0.64208,             0.45185,             0.53388,             0.25422,            0.045166,            0.010495,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,             0.02631,            0.011295,                   0,             0.60484,             0.53289,             0.52904,              0.2791,            0.044371,            0.010422,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.026718,            0.011285,                   0,              0.6422,             0.51852,             0.57849,             0.27818,            0.044399,              0.0099,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,             0.02585,            0.011297,                   0,               0.519,              0.5037,             0.48986,             0.26103,            0.045072,            0.010539,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.026187,            0.011134,                   0,             0.63022,             0.51852,             0.54527,             0.27469,            0.045346,             0.01006,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,            0.025501,            0.011094,                   0,             0.61397,             0.51837,             0.53638,             0.27115,            0.045908,            0.010123,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,            0.026529,            0.010685,                   0,             0.64957,             0.56295,             0.61753,             0.30937,            0.043805,            0.010205,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.025836,             0.01075,                   0,             0.65087,             0.51111,             0.56031,             0.28708,            0.044442,            0.010563,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.025336,            0.010959,                   0,             0.61882,             0.48148,             0.52525,             0.27745,             0.04308,            0.010586,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.025899,            0.010944,                   0,              0.4963,              0.4963,             0.48865,              0.2441,            0.045621,            0.010983,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.024909,            0.010817,                   0,             0.56042,             0.51111,             0.52229,             0.27494,             0.04531,            0.011203,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,            0.025235,            0.010521,                   0,             0.60158,             0.52567,             0.54993,             0.27314,            0.044743,            0.010503,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,            0.024991,            0.010564,                   0,              0.6402,             0.48889,             0.53745,             0.27633,            0.044664,            0.010668,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,            0.024624,            0.010322,                   0,             0.61847,             0.51852,             0.54406,             0.25391,             0.04557,            0.010533,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.024901,            0.010198,                   0,              0.6842,             0.48145,             0.55757,             0.28719,            0.045681,            0.010721,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.024682,            0.010581,                   0,             0.64862,             0.45185,             0.52018,             0.27312,            0.043997,            0.010438,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,            0.024692,            0.010429,                   0,             0.61941,              0.5184,             0.53347,             0.26985,            0.043442,            0.010532,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.024104,           0.0099438,                   0,             0.65773,             0.57037,             0.56266,             0.26921,            0.043327,            0.010539,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,            0.024546,            0.010279,                   0,             0.66358,             0.54074,             0.57353,             0.27441,             0.04357,            0.010887,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,             0.02532,            0.010511,                   0,             0.62722,             0.51111,             0.53079,             0.26661,            0.045058,            0.010651,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,            0.023672,           0.0099794,                   0,             0.55639,             0.51111,             0.51584,              0.2502,            0.044653,            0.011034,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,            0.023884,            0.010371,                   0,             0.62118,             0.47407,             0.52401,             0.27755,            0.045165,            0.010542,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,            0.024457,           0.0098335,                   0,             0.59596,             0.43703,             0.48625,             0.23677,            0.045736,            0.011166,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,            0.024493,            0.010318,                   0,             0.65129,             0.52593,             0.56235,             0.27334,            0.044267,            0.010918,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,            0.023971,            0.010315,                   0,             0.60181,             0.48139,             0.51454,               0.275,            0.043889,             0.01101,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,            0.024046,            0.010419,                   0,             0.62234,             0.52593,             0.55132,             0.25929,             0.04533,            0.011395,                   0,            0.006204,            0.006204,            0.006204
                 137,             0.02416,           0.0098615,                   0,             0.71817,             0.58519,             0.63808,             0.31908,            0.045084,            0.010711,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,            0.024172,           0.0099726,                   0,             0.69362,             0.57017,             0.61818,             0.29226,            0.045308,            0.010464,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,            0.023972,            0.010113,                   0,             0.70636,             0.57021,             0.62673,             0.30127,            0.045002,            0.010268,                   0,            0.006064,            0.006064,            0.006064
                 140,            0.023681,            0.010002,                   0,             0.67687,             0.48148,             0.55671,             0.27823,            0.045623,            0.011094,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,            0.022957,           0.0099243,                   0,             0.72323,              0.5037,             0.60633,             0.31272,            0.044318,            0.010947,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,            0.023426,            0.010156,                   0,              0.6347,             0.54055,             0.55468,             0.27945,            0.044485,            0.010847,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,            0.022921,            0.009778,                   0,             0.66984,             0.51096,             0.55644,             0.27826,            0.047491,             0.01128,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,            0.023232,           0.0098329,                   0,             0.63003,             0.55556,              0.5943,             0.31084,            0.044348,            0.010916,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,            0.022892,           0.0097044,                   0,             0.68058,             0.45926,             0.53007,             0.26522,            0.046834,            0.011074,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,            0.022385,           0.0096549,                   0,             0.66896,             0.51111,              0.5622,             0.28072,            0.046351,            0.011268,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,            0.022877,           0.0096112,                   0,             0.67902,             0.53333,             0.57523,             0.27762,            0.046213,            0.011096,                   0,           0.0056884,           0.0056884,           0.0056884
                 148,            0.022426,           0.0091702,                   0,             0.75215,             0.47407,             0.57608,             0.29311,            0.045559,            0.011016,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,             0.02269,            0.009366,                   0,             0.63059,             0.51843,             0.54208,              0.2926,             0.04332,            0.010813,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,            0.021986,           0.0095502,                   0,             0.63297,             0.56296,             0.58532,             0.28463,            0.044629,            0.010725,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,            0.022863,            0.009164,                   0,             0.63132,             0.53276,             0.58039,             0.26627,            0.044737,            0.011011,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.022175,           0.0093787,                   0,             0.67306,             0.51849,             0.57715,             0.26333,            0.046098,            0.011575,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,             0.02222,           0.0092468,                   0,             0.66361,             0.54067,             0.56911,              0.2675,            0.045378,            0.011494,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,            0.022492,            0.009329,                   0,             0.58285,             0.51852,             0.53909,             0.27677,            0.044841,            0.011463,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,            0.022204,           0.0091424,                   0,             0.68518,             0.54815,             0.58119,             0.31175,            0.046013,            0.010856,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,            0.022314,            0.009557,                   0,             0.69468,             0.48889,             0.57997,             0.31419,            0.044709,            0.010706,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,            0.022416,            0.009611,                   0,             0.66646,             0.48889,             0.55281,             0.29167,            0.045212,            0.011398,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,            0.022081,           0.0090213,                   0,             0.60155,              0.5256,             0.55563,             0.27391,            0.044942,            0.011497,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,            0.021762,           0.0091102,                   0,              0.5713,             0.53333,             0.55666,             0.29499,            0.045177,              0.0115,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,            0.021439,           0.0094029,                   0,             0.62374,              0.5403,             0.56835,             0.29598,            0.045198,            0.011292,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,            0.020769,            0.008828,                   0,             0.69695,             0.51107,             0.57194,             0.29347,            0.045768,            0.011436,                   0,           0.0050296,           0.0050296,           0.0050296
                 162,            0.021124,           0.0086299,                   0,             0.60304,             0.51852,             0.54069,             0.26762,            0.045691,            0.011869,                   0,           0.0049828,           0.0049828,           0.0049828
                 163,             0.02095,           0.0090027,                   0,             0.65016,              0.4963,             0.55056,             0.27944,            0.045435,            0.011746,                   0,            0.004936,            0.004936,            0.004936
                 164,            0.021902,           0.0088573,                   0,             0.67295,             0.50298,             0.56983,              0.2892,            0.045419,            0.011413,                   0,           0.0048893,           0.0048893,           0.0048893
                 165,            0.021925,           0.0090444,                   0,             0.60628,             0.52593,             0.57384,             0.28186,            0.045703,            0.011828,                   0,           0.0048426,           0.0048426,           0.0048426
                 166,            0.021464,           0.0092476,                   0,             0.61115,             0.54815,             0.59381,             0.29312,            0.045932,            0.011441,                   0,            0.004796,            0.004796,            0.004796
                 167,            0.020845,           0.0086438,                   0,             0.59237,             0.49518,             0.54778,             0.27565,            0.046476,             0.01182,                   0,           0.0047495,           0.0047495,           0.0047495
                 168,            0.020467,           0.0083491,                   0,             0.59403,             0.51111,             0.54501,              0.2742,            0.046101,            0.011544,                   0,           0.0047031,           0.0047031,           0.0047031
