               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.017806,           0.0035409,                   0,             0.24947,             0.18333,             0.11503,            0.025616,            0.058059,            0.020231,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,            0.017821,           0.0033506,                   0,              0.1978,             0.13333,               0.091,            0.022531,            0.058841,            0.021825,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,            0.018493,           0.0037994,                   0,             0.22121,             0.16667,             0.10769,            0.027802,            0.059242,            0.021557,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.019515,           0.0035669,                   0,             0.33224,                0.15,             0.13595,            0.040025,            0.059077,            0.021482,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.019224,           0.0035751,                   0,             0.21737,                 0.2,              0.1237,            0.034512,            0.058382,            0.021305,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.018612,           0.0034945,                   0,             0.25964,             0.21626,             0.14069,            0.043581,             0.05656,            0.021114,                   0,           0.0089673,           0.0089673,           0.0089673
                  68,            0.016545,           0.0032313,                   0,             0.22011,             0.21639,             0.13556,            0.042213,            0.057192,            0.020654,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,            0.017809,           0.0034023,                   0,             0.59993,                 0.1,             0.12909,            0.045912,            0.058554,            0.021217,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,             0.01638,           0.0033723,                   0,             0.10835,             0.21667,            0.064639,            0.021127,            0.057782,            0.020942,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,             0.01676,           0.0034793,                   0,             0.11315,                0.15,            0.051296,            0.016142,            0.058102,            0.021343,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.015106,           0.0030645,                   0,             0.13674,             0.23333,            0.071341,            0.020311,            0.058233,            0.020383,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.015729,           0.0031049,                   0,             0.23978,                 0.2,            0.093285,             0.03211,            0.057826,            0.020197,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.015445,           0.0029301,                   0,             0.26359,             0.23333,             0.13004,            0.045764,             0.05739,            0.020925,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,            0.015627,           0.0031905,                   0,             0.31891,             0.13333,            0.091597,            0.030783,            0.057385,            0.022559,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.014726,           0.0028454,                   0,             0.17382,             0.13333,            0.091893,            0.029223,            0.058787,            0.023289,                   0,            0.008682,            0.008682,            0.008682
                  77,            0.015167,           0.0031173,                   0,             0.13942,             0.19445,            0.096668,            0.022302,            0.058841,            0.022722,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,            0.015468,           0.0030735,                   0,             0.17165,                 0.2,             0.09891,            0.026099,            0.058949,            0.022787,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,             0.01528,           0.0030913,                   0,             0.26086,                 0.2,             0.13384,            0.044051,            0.057055,            0.023396,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.014627,           0.0028032,                   0,             0.15495,                 0.2,             0.12389,            0.034579,            0.055877,            0.023197,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.015763,           0.0031015,                   0,             0.43535,             0.11667,            0.098379,            0.036621,            0.056419,            0.023464,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.015708,           0.0030749,                   0,             0.17426,             0.18333,             0.12253,            0.036399,            0.057985,            0.021963,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,             0.01517,           0.0027945,                   0,             0.32251,             0.16667,             0.11422,            0.034454,            0.058001,            0.021139,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,            0.014189,           0.0029776,                   0,              0.2211,                 0.1,            0.096447,            0.027855,            0.059224,            0.022323,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.014473,           0.0033994,                   0,             0.29153,             0.11667,              0.1132,             0.03602,            0.059111,            0.022408,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.014247,           0.0026883,                   0,             0.39651,             0.13333,             0.12143,            0.032531,            0.057441,            0.021879,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.013727,           0.0025074,                   0,             0.19484,                0.15,             0.10355,            0.026278,            0.057015,            0.020932,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.012931,            0.002429,                   0,             0.53209,             0.13333,             0.14529,            0.042536,            0.057113,            0.020925,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,               0.014,           0.0025823,                   0,              0.1347,             0.23333,            0.093399,            0.029197,            0.057045,            0.022106,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,            0.014155,           0.0025405,                   0,             0.18896,             0.11667,            0.092276,            0.020151,            0.057053,            0.023521,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.013671,           0.0024053,                   0,             0.46639,             0.11655,               0.132,            0.033599,            0.056025,            0.023409,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.015053,           0.0027103,                   0,             0.24916,                 0.1,            0.095911,            0.043034,            0.057252,            0.024574,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.014293,           0.0025198,                   0,             0.15363,             0.16667,            0.086856,            0.040067,            0.056929,            0.024582,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.014099,           0.0024682,                   0,             0.23553,             0.21667,             0.13022,            0.038132,            0.056962,             0.02368,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.014058,           0.0024015,                   0,             0.66612,             0.16667,             0.19169,            0.064937,            0.056372,            0.023048,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.014331,           0.0027331,                   0,             0.73269,             0.18333,             0.18337,            0.061206,             0.05602,            0.023401,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.013992,           0.0026276,                   0,             0.35981,                0.15,             0.11306,            0.041847,            0.057895,            0.022759,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.014537,           0.0028788,                   0,             0.36615,             0.18333,             0.15028,            0.052823,            0.057222,            0.021787,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.013181,           0.0026911,                   0,              0.2518,             0.18333,             0.12777,            0.037101,            0.056921,            0.024211,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.013106,           0.0026229,                   0,             0.30726,             0.13333,             0.11466,            0.038061,            0.056815,            0.023548,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.013708,           0.0027675,                   0,             0.49922,             0.11667,             0.14432,            0.041854,             0.05712,            0.022388,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.013404,           0.0025802,                   0,             0.35957,             0.14973,             0.12213,            0.035156,            0.057647,            0.022806,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.012849,           0.0023576,                   0,              0.1384,                0.15,            0.072365,            0.017927,            0.058054,            0.024788,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,             0.01196,           0.0023609,                   0,              0.1253,             0.18333,            0.085397,            0.019531,            0.058474,             0.02431,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.014479,           0.0025327,                   0,             0.17964,                0.15,             0.07137,             0.01701,            0.058561,            0.023055,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.014416,           0.0025435,                   0,             0.23633,             0.21667,             0.12435,            0.032162,             0.05812,            0.023404,                   0,            0.007543,            0.007543,            0.007543
                 107,             0.01312,           0.0023997,                   0,             0.24051,             0.21667,             0.12579,            0.038213,              0.0569,            0.024079,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.013418,           0.0023616,                   0,             0.25654,             0.13333,             0.10611,            0.030574,            0.057863,            0.025649,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.013546,            0.002327,                   0,             0.11078,             0.11667,            0.078521,            0.028201,            0.058029,            0.027294,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.014506,           0.0025958,                   0,             0.21077,             0.11667,            0.069757,             0.01938,             0.05624,            0.025936,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,            0.014423,           0.0025234,                   0,             0.15947,             0.13333,            0.070661,            0.017072,            0.056531,            0.025468,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,            0.012509,           0.0022286,                   0,             0.36318,             0.13333,            0.097363,            0.025832,             0.05668,            0.025086,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.013323,           0.0022365,                   0,             0.17891,             0.23333,             0.11749,            0.031257,            0.057892,             0.02505,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.013149,           0.0023691,                   0,             0.37488,                0.15,             0.13462,            0.036842,             0.05691,            0.024045,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.013196,           0.0022793,                   0,              0.2084,                0.15,             0.10675,            0.032305,            0.057661,            0.023961,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,            0.012992,           0.0023842,                   0,             0.29499,                 0.1,            0.082354,            0.018093,            0.057922,            0.025385,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,            0.012627,           0.0021491,                   0,              0.2287,                0.15,            0.084148,            0.022568,             0.05804,            0.024628,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.013404,           0.0023034,                   0,            0.095488,             0.16667,            0.067801,            0.015741,            0.058569,             0.02452,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.013985,           0.0024609,                   0,             0.10217,             0.21667,            0.068105,            0.013701,            0.058716,            0.025512,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.013525,            0.002124,                   0,             0.17596,             0.13333,             0.08057,            0.024473,            0.057606,            0.024897,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.012891,           0.0020595,                   0,             0.49755,            0.066667,            0.075978,            0.029576,            0.056901,            0.025882,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,             0.01321,           0.0023668,                   0,             0.14939,                0.25,              0.1151,            0.033038,            0.056797,             0.02347,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,             0.01356,           0.0021829,                   0,             0.36321,             0.13333,             0.10348,            0.028509,            0.057862,            0.023197,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,            0.013559,           0.0024846,                   0,             0.31019,                0.15,             0.10205,            0.035649,            0.057962,            0.023766,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.013461,            0.002121,                   0,             0.30534,             0.18333,             0.12213,            0.045157,            0.058209,            0.022544,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.014588,           0.0023863,                   0,             0.14818,             0.18333,             0.11197,            0.029511,            0.059645,            0.023549,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,            0.012906,           0.0021404,                   0,             0.27716,             0.16667,             0.14089,            0.039427,            0.060482,            0.022985,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.012951,           0.0024204,                   0,             0.19798,              0.1646,             0.10188,            0.027328,              0.0598,            0.024546,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,            0.013128,           0.0021673,                   0,             0.16176,                 0.1,            0.058308,            0.012068,             0.06076,            0.025104,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,            0.012998,            0.002354,                   0,             0.09506,             0.13333,            0.054069,            0.013489,            0.059838,            0.025692,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,            0.012317,           0.0022146,                   0,            0.089358,                 0.1,            0.041508,            0.013576,            0.059717,            0.026154,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,            0.012172,           0.0019586,                   0,             0.10154,            0.083333,            0.041615,            0.010552,            0.060107,            0.026532,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,            0.012046,           0.0020151,                   0,            0.096706,             0.16667,            0.076313,            0.023866,            0.058501,            0.025098,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,            0.013067,           0.0021047,                   0,             0.44942,             0.14967,             0.16318,            0.052912,            0.057069,            0.023314,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,            0.012256,           0.0022117,                   0,              0.1997,             0.13333,             0.08544,             0.02409,            0.056499,            0.025973,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,            0.011179,           0.0019333,                   0,             0.19863,             0.08265,            0.078615,            0.025129,            0.057605,            0.026367,                   0,            0.006204,            0.006204,            0.006204
                 137,            0.011933,           0.0019797,                   0,             0.17222,             0.14912,             0.10663,            0.031828,            0.057934,             0.02659,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,            0.011767,           0.0019532,                   0,             0.19867,             0.06614,             0.05361,            0.017591,            0.057141,            0.026893,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,            0.011906,           0.0020486,                   0,              0.1722,            0.083333,            0.055037,            0.017641,            0.057289,            0.027365,                   0,            0.006064,            0.006064,            0.006064
                 140,            0.010728,           0.0018691,                   0,              0.2477,                 0.1,            0.060613,             0.02044,            0.056472,             0.02621,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,            0.011319,           0.0019935,                   0,             0.19988,             0.13333,            0.077814,            0.025627,             0.05659,            0.025615,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,            0.010877,           0.0019108,                   0,             0.12942,             0.11667,            0.063873,             0.01703,            0.057547,            0.026465,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,            0.011069,           0.0018445,                   0,              0.2121,             0.16667,             0.10775,            0.030174,            0.057463,            0.025126,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,            0.010673,           0.0018349,                   0,             0.18364,             0.16667,            0.080238,            0.026543,            0.058331,            0.023837,                   0,           0.0058296,           0.0058296,           0.0058296
