               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.026738,            0.006016,                   0,             0.26784,             0.21739,             0.14014,            0.044611,            0.061118,            0.014256,                   0,           0.0094205,           0.0094205,           0.0094205
                  51,            0.027173,            0.005905,                   0,             0.26311,              0.1087,            0.064244,            0.017225,            0.060408,            0.015429,                   0,           0.0093971,           0.0093971,           0.0093971
                  52,            0.025336,            0.005999,                   0,             0.31324,              0.1884,             0.11934,            0.034671,             0.06141,            0.015108,                   0,           0.0093733,           0.0093733,           0.0093733
                  53,            0.025732,           0.0059184,                   0,             0.22354,              0.2029,             0.10738,            0.033473,            0.061015,            0.015492,                   0,           0.0093491,           0.0093491,           0.0093491
                  54,            0.026277,           0.0058845,                   0,             0.24343,              0.2029,             0.10359,             0.03192,            0.061254,            0.014255,                   0,           0.0093245,           0.0093245,           0.0093245
                  55,            0.025916,           0.0058201,                   0,             0.18313,             0.35507,             0.12848,              0.0388,            0.061095,            0.014786,                   0,           0.0092995,           0.0092995,           0.0092995
                  56,            0.025374,           0.0057353,                   0,             0.22452,             0.30435,             0.13013,            0.040809,            0.059655,            0.014055,                   0,            0.009274,            0.009274,            0.009274
                  57,            0.025196,           0.0056475,                   0,             0.23439,             0.16667,            0.090399,            0.025045,            0.062706,            0.015417,                   0,           0.0092481,           0.0092481,           0.0092481
                  58,            0.024891,           0.0054273,                   0,             0.16887,              0.2029,            0.085355,            0.024202,             0.06174,            0.014968,                   0,           0.0092219,           0.0092219,           0.0092219
                  59,            0.025114,           0.0054434,                   0,             0.13314,             0.28261,             0.10488,            0.028534,            0.062783,             0.01555,                   0,           0.0091952,           0.0091952,           0.0091952
                  60,            0.024668,            0.005468,                   0,             0.24988,             0.18841,             0.12334,            0.031455,            0.061101,            0.015276,                   0,           0.0091681,           0.0091681,           0.0091681
                  61,            0.024581,           0.0055472,                   0,             0.12275,             0.22464,             0.06753,            0.017286,            0.062164,            0.015807,                   0,           0.0091406,           0.0091406,           0.0091406
                  62,            0.024123,           0.0054651,                   0,             0.36391,             0.19565,             0.15015,             0.04188,             0.06172,            0.015205,                   0,           0.0091127,           0.0091127,           0.0091127
                  63,            0.023568,           0.0052503,                   0,             0.28867,             0.25362,             0.13102,             0.03423,            0.061958,            0.014449,                   0,           0.0090844,           0.0090844,           0.0090844
                  64,            0.024709,           0.0053269,                   0,             0.24708,             0.15942,            0.090846,            0.022924,            0.062294,            0.015347,                   0,           0.0090557,           0.0090557,           0.0090557
                  65,            0.025188,           0.0055953,                   0,             0.27847,             0.15942,             0.11529,            0.029451,             0.06459,            0.014488,                   0,           0.0090266,           0.0090266,           0.0090266
                  66,            0.024473,           0.0053948,                   0,             0.15707,             0.18116,              0.1045,            0.028433,            0.064557,            0.015419,                   0,           0.0089972,           0.0089972,           0.0089972
                  67,            0.023873,           0.0052961,                   0,             0.39021,             0.11593,             0.11846,            0.026966,            0.062432,            0.015993,                   0,           0.0089673,           0.0089673,           0.0089673
                  68,              0.0246,           0.0052397,                   0,             0.31697,             0.14461,             0.10879,            0.030794,            0.061811,            0.014722,                   0,           0.0089371,           0.0089371,           0.0089371
                  69,             0.02472,           0.0053395,                   0,             0.26249,             0.17391,              0.1157,            0.030607,            0.060375,            0.015302,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,            0.024233,           0.0051653,                   0,             0.19975,             0.15918,            0.088525,            0.027465,            0.062194,            0.016356,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.024518,           0.0052697,                   0,             0.39514,            0.086957,            0.090376,            0.026371,            0.066927,            0.014955,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.024085,           0.0053615,                   0,             0.17481,             0.17391,            0.088255,             0.02654,             0.06346,            0.015951,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.024702,           0.0053234,                   0,             0.23557,             0.21739,             0.12506,            0.036787,            0.061398,            0.013882,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.023001,           0.0050696,                   0,              0.1674,             0.24638,             0.10232,            0.028127,            0.063318,            0.015075,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,            0.023969,           0.0051053,                   0,             0.15141,             0.15942,            0.090528,            0.022188,            0.065662,            0.015554,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.022681,           0.0049584,                   0,             0.10456,             0.26087,            0.086192,             0.02394,            0.061169,            0.016581,                   0,            0.008682,            0.008682,            0.008682
                  77,             0.02219,           0.0048927,                   0,             0.21881,             0.12319,            0.090402,            0.024823,            0.062939,            0.016385,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,            0.023598,           0.0051015,                   0,             0.22538,             0.18841,             0.10909,            0.026775,            0.061482,            0.015417,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.023131,           0.0049258,                   0,            0.087592,             0.18116,            0.051413,            0.015267,            0.065271,            0.015863,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.022627,           0.0048213,                   0,             0.22211,             0.15942,            0.093954,            0.027236,            0.062372,            0.016532,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,             0.02207,            0.004854,                   0,             0.16171,             0.12319,            0.066083,            0.015119,            0.065312,            0.016837,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,            0.023413,           0.0047402,                   0,             0.22641,             0.17391,             0.11177,            0.021532,            0.066251,            0.015196,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,            0.023182,           0.0050045,                   0,             0.23154,             0.13768,             0.10078,            0.027358,            0.061711,            0.016948,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,            0.022357,           0.0049475,                   0,             0.18474,             0.15942,            0.084233,            0.018779,            0.064467,             0.01624,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.023026,           0.0048279,                   0,             0.11906,             0.07971,            0.039514,            0.008931,            0.066158,             0.01752,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.022539,           0.0047794,                   0,             0.15181,             0.16667,            0.060184,            0.017932,            0.062339,            0.017507,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,             0.02203,           0.0047089,                   0,             0.19529,             0.19565,            0.080999,            0.021063,            0.064248,            0.015445,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.023925,           0.0048397,                   0,             0.19221,             0.15217,            0.077793,            0.026077,            0.061278,            0.016078,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.023185,           0.0050574,                   0,             0.24947,             0.19565,             0.11428,            0.029797,            0.061613,            0.014976,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,            0.021621,             0.00498,                   0,             0.18542,             0.13768,            0.087666,               0.021,            0.063084,            0.016143,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.021484,           0.0046855,                   0,             0.16493,             0.21014,             0.10101,             0.02808,            0.062734,            0.015702,                   0,            0.008145,            0.008145,            0.008145
                  92,             0.02243,           0.0045349,                   0,             0.13084,             0.25308,            0.072668,            0.018401,            0.062751,            0.015954,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,            0.021634,           0.0045874,                   0,             0.13782,             0.14493,            0.078622,            0.022423,            0.061817,            0.016942,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.020552,           0.0045876,                   0,             0.20157,             0.15217,            0.078001,            0.018625,            0.062074,            0.016504,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,            0.020755,           0.0044804,                   0,             0.31562,             0.13043,             0.10074,            0.029819,            0.062234,            0.016737,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.020497,           0.0044534,                   0,             0.17806,            0.094203,            0.065903,            0.017894,            0.062093,            0.017967,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.020544,           0.0041971,                   0,             0.12213,             0.21014,            0.063649,            0.017463,            0.061305,            0.017188,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.020981,           0.0043536,                   0,             0.24208,             0.16667,            0.092801,            0.023851,            0.061841,            0.016967,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.020841,           0.0043217,                   0,             0.25282,             0.15202,            0.092575,            0.024703,            0.063296,            0.019132,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.020212,           0.0045562,                   0,             0.15488,             0.23913,            0.079933,            0.022294,            0.062466,            0.017276,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.020752,           0.0045766,                   0,             0.11632,              0.1717,            0.077574,            0.024171,            0.063038,            0.016781,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.020046,           0.0044196,                   0,             0.13243,             0.24638,              0.1037,            0.023459,            0.062097,            0.016608,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.021139,           0.0042787,                   0,             0.24003,            0.094203,            0.070314,            0.016427,            0.061734,            0.018268,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.021531,           0.0043392,                   0,             0.14348,             0.18116,            0.077014,            0.019005,            0.062919,            0.016913,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.020318,           0.0042606,                   0,             0.13616,             0.15942,            0.063413,            0.017845,            0.062792,            0.017618,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.020077,           0.0044744,                   0,             0.12391,             0.19565,            0.075297,            0.022685,            0.064284,            0.015929,                   0,            0.007543,            0.007543,            0.007543
                 107,             0.02024,           0.0044039,                   0,            0.096533,             0.20983,            0.053748,            0.017257,             0.06423,            0.017139,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.020572,           0.0042574,                   0,              0.2296,             0.12319,            0.089318,            0.029691,            0.063216,            0.016364,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.019333,           0.0042668,                   0,             0.13424,             0.10145,            0.052211,            0.012581,            0.063218,            0.018736,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.020456,           0.0042467,                   0,             0.12779,             0.18116,            0.059512,            0.018682,            0.062119,            0.017034,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,             0.01948,           0.0041211,                   0,             0.14597,             0.11594,            0.069381,            0.019371,            0.062682,             0.01753,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,             0.01935,           0.0041255,                   0,             0.11612,             0.18841,             0.05598,            0.014124,            0.063712,            0.018166,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.019258,           0.0040035,                   0,            0.091451,             0.23913,            0.067993,            0.018058,            0.064493,            0.017377,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.019226,           0.0039674,                   0,             0.11115,             0.15217,              0.0614,            0.021615,            0.064089,            0.016974,                   0,           0.0072003,           0.0072003,           0.0072003
