               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  69,            0.026033,           0.0057323,                   0,             0.22838,                 0.2,             0.16554,            0.062173,            0.062524,            0.013372,                   0,           0.0089065,           0.0089065,           0.0089065
                  70,            0.026573,           0.0059359,                   0,             0.20944,             0.16296,             0.11259,            0.040723,            0.064166,             0.01575,                   0,           0.0088755,           0.0088755,           0.0088755
                  71,            0.026682,           0.0059643,                   0,             0.41261,             0.19259,              0.2178,             0.07745,            0.063859,            0.013147,                   0,           0.0088442,           0.0088442,           0.0088442
                  72,            0.027181,           0.0059626,                   0,             0.17943,             0.14815,              0.1063,            0.039965,            0.064502,            0.013804,                   0,           0.0088124,           0.0088124,           0.0088124
                  73,            0.026417,            0.005821,                   0,             0.21951,             0.21481,             0.15445,            0.058906,            0.064635,            0.013171,                   0,           0.0087804,           0.0087804,           0.0087804
                  74,            0.026562,           0.0058238,                   0,             0.20429,             0.17778,             0.13789,            0.052336,            0.062932,            0.013526,                   0,           0.0087479,           0.0087479,           0.0087479
                  75,            0.026241,           0.0056504,                   0,             0.25414,             0.20741,             0.19547,            0.066226,            0.063096,            0.012848,                   0,           0.0087151,           0.0087151,           0.0087151
                  76,            0.025233,           0.0056074,                   0,             0.31615,             0.18519,             0.18628,            0.068484,            0.061483,            0.014033,                   0,            0.008682,            0.008682,            0.008682
                  77,            0.025303,           0.0056412,                   0,             0.25469,             0.22783,             0.18061,            0.065996,            0.060434,            0.014683,                   0,           0.0086485,           0.0086485,           0.0086485
                  78,            0.025764,           0.0055887,                   0,             0.27158,             0.16294,             0.15258,            0.057261,            0.064231,            0.013554,                   0,           0.0086146,           0.0086146,           0.0086146
                  79,            0.026489,           0.0056831,                   0,             0.32687,             0.26667,             0.21415,             0.07293,            0.061505,            0.013444,                   0,           0.0085805,           0.0085805,           0.0085805
                  80,            0.025861,            0.005784,                   0,             0.25724,             0.19259,             0.16242,            0.071818,            0.062207,            0.013542,                   0,           0.0085459,           0.0085459,           0.0085459
                  81,            0.025706,           0.0055371,                   0,             0.44431,             0.22222,             0.22078,            0.079832,            0.061273,            0.013042,                   0,           0.0085111,           0.0085111,           0.0085111
                  82,             0.02542,           0.0056835,                   0,             0.23403,             0.19238,             0.15578,            0.059741,            0.064626,            0.014067,                   0,           0.0084759,           0.0084759,           0.0084759
                  83,             0.02608,           0.0054357,                   0,              0.2692,             0.17736,              0.1567,            0.050504,            0.061694,            0.014282,                   0,           0.0084404,           0.0084404,           0.0084404
                  84,             0.02524,           0.0055971,                   0,             0.24533,             0.22222,               0.168,            0.060918,            0.062446,            0.013474,                   0,           0.0084046,           0.0084046,           0.0084046
                  85,            0.024971,           0.0054909,                   0,             0.46934,             0.17034,             0.18001,            0.054905,            0.063047,             0.01441,                   0,           0.0083684,           0.0083684,           0.0083684
                  86,            0.025061,           0.0056184,                   0,             0.26384,             0.24444,             0.17892,            0.067715,            0.062853,            0.013601,                   0,           0.0083319,           0.0083319,           0.0083319
                  87,            0.025077,           0.0053642,                   0,             0.29901,             0.28148,             0.22817,            0.084508,            0.059901,            0.014214,                   0,           0.0082952,           0.0082952,           0.0082952
                  88,            0.024621,           0.0053996,                   0,             0.29186,             0.22963,             0.19843,            0.066388,             0.06135,            0.014137,                   0,           0.0082581,           0.0082581,           0.0082581
                  89,            0.023937,           0.0054507,                   0,             0.27263,                 0.2,             0.17239,            0.062168,            0.059753,            0.014306,                   0,           0.0082207,           0.0082207,           0.0082207
                  90,            0.024446,           0.0055013,                   0,              0.3513,             0.19259,             0.17433,            0.064563,            0.061427,            0.013008,                   0,            0.008183,            0.008183,            0.008183
                  91,            0.024286,           0.0052942,                   0,             0.35721,             0.13333,             0.14744,             0.05889,            0.062691,            0.013964,                   0,            0.008145,            0.008145,            0.008145
                  92,            0.023881,           0.0051054,                   0,             0.30297,             0.22216,             0.17951,             0.07743,            0.061811,            0.013003,                   0,           0.0081068,           0.0081068,           0.0081068
                  93,             0.02385,           0.0051111,                   0,             0.29282,             0.25151,             0.19534,            0.071199,            0.061361,            0.013962,                   0,           0.0080682,           0.0080682,           0.0080682
                  94,            0.023588,           0.0051884,                   0,             0.23323,             0.20741,             0.17867,            0.068199,            0.063557,            0.014957,                   0,           0.0080294,           0.0080294,           0.0080294
                  95,             0.02285,           0.0050906,                   0,             0.33831,             0.28148,             0.25032,            0.098818,             0.06203,            0.013316,                   0,           0.0079903,           0.0079903,           0.0079903
                  96,            0.022717,           0.0050533,                   0,             0.32523,             0.24444,             0.22844,            0.086681,            0.061657,            0.013822,                   0,           0.0079509,           0.0079509,           0.0079509
                  97,            0.022835,           0.0050495,                   0,             0.31901,             0.22209,             0.19703,            0.068752,            0.061173,            0.013629,                   0,           0.0079112,           0.0079112,           0.0079112
                  98,            0.022847,           0.0049897,                   0,             0.35096,             0.18519,             0.17937,            0.061268,            0.061215,            0.013931,                   0,           0.0078713,           0.0078713,           0.0078713
                  99,            0.023151,           0.0049389,                   0,             0.30383,             0.22963,              0.1896,            0.066559,            0.060455,            0.013764,                   0,           0.0078311,           0.0078311,           0.0078311
                 100,            0.022703,           0.0048459,                   0,             0.16514,             0.14815,             0.10429,            0.045367,            0.063062,            0.015364,                   0,           0.0077907,           0.0077907,           0.0077907
                 101,            0.023146,           0.0050242,                   0,             0.23885,             0.20741,             0.16476,            0.071974,            0.060599,            0.013919,                   0,             0.00775,             0.00775,             0.00775
                 102,            0.022647,           0.0049442,                   0,             0.23061,             0.17762,             0.14785,            0.064257,            0.061071,            0.013962,                   0,           0.0077091,           0.0077091,           0.0077091
                 103,            0.022465,           0.0049928,                   0,             0.35691,               0.185,             0.17019,            0.059832,            0.059652,            0.014743,                   0,           0.0076679,           0.0076679,           0.0076679
                 104,            0.022038,           0.0049508,                   0,             0.32465,             0.18519,             0.16391,            0.057305,            0.061387,            0.015568,                   0,           0.0076265,           0.0076265,           0.0076265
                 105,            0.022001,           0.0049974,                   0,             0.21425,                 0.2,             0.14456,            0.056038,            0.061526,            0.014695,                   0,           0.0075848,           0.0075848,           0.0075848
                 106,            0.022128,           0.0050013,                   0,             0.26381,             0.24444,             0.18556,            0.063781,            0.060751,            0.013516,                   0,            0.007543,            0.007543,            0.007543
                 107,            0.022317,           0.0050719,                   0,             0.24958,             0.22963,             0.18586,            0.060559,            0.062697,            0.014432,                   0,           0.0075009,           0.0075009,           0.0075009
                 108,            0.022464,            0.004857,                   0,             0.22272,             0.19259,             0.14503,            0.050433,             0.06098,            0.015776,                   0,           0.0074585,           0.0074585,           0.0074585
                 109,            0.021974,           0.0047225,                   0,             0.22669,             0.16296,             0.13707,            0.044576,            0.062398,            0.014398,                   0,            0.007416,            0.007416,            0.007416
                 110,            0.022053,           0.0048616,                   0,              0.2424,             0.17775,             0.13646,            0.043271,            0.062256,            0.014856,                   0,           0.0073733,           0.0073733,           0.0073733
                 111,            0.022107,           0.0048273,                   0,             0.36181,             0.18519,             0.21461,            0.071048,            0.062013,             0.01423,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,            0.021595,           0.0045466,                   0,             0.34632,             0.19259,             0.19565,            0.070945,            0.062573,            0.015238,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.021005,           0.0046051,                   0,             0.27885,             0.24346,             0.21708,            0.071885,            0.061633,            0.014009,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.021953,           0.0046229,                   0,             0.31286,                 0.2,              0.1928,            0.067663,            0.062555,            0.015613,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.021009,           0.0046834,                   0,             0.31575,             0.22222,             0.21452,            0.075921,            0.058321,            0.014787,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,            0.020709,           0.0046693,                   0,             0.39947,             0.16261,             0.15826,            0.061858,            0.062708,            0.015067,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,            0.020447,           0.0046077,                   0,             0.35933,             0.19943,             0.19225,            0.070034,            0.062242,            0.014633,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.020386,           0.0043853,                   0,              0.3012,             0.23704,             0.18847,            0.067759,            0.061263,             0.01537,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.020235,           0.0044658,                   0,              0.1967,             0.19259,             0.13623,            0.049421,             0.06146,            0.014798,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.020304,            0.004269,                   0,             0.28856,             0.20741,             0.18452,            0.064185,            0.062952,            0.014774,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.020764,           0.0044874,                   0,             0.26698,             0.22933,             0.19815,            0.072816,            0.062378,            0.015101,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,            0.020964,           0.0046637,                   0,             0.33734,                 0.2,             0.19934,            0.078386,            0.061095,            0.014504,                   0,           0.0068457,           0.0068457,           0.0068457
