               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.029005,            0.006896,                   0,             0.19299,             0.20741,            0.099558,            0.027257,            0.061037,            0.012888,                   0,           0.0096664,           0.0096664,           0.0096664
                  39,            0.028222,           0.0068886,                   0,             0.21777,             0.26602,             0.12663,            0.038803,            0.059526,            0.013583,                   0,           0.0096484,           0.0096484,           0.0096484
                  40,            0.028073,            0.006826,                   0,             0.18254,             0.28148,             0.12984,            0.040979,            0.059788,            0.013641,                   0,           0.0096299,           0.0096299,           0.0096299
                  41,            0.029016,           0.0068467,                   0,               0.313,             0.19237,             0.13892,            0.035263,            0.060122,            0.013024,                   0,            0.009611,            0.009611,            0.009611
                  42,            0.028745,           0.0066048,                   0,             0.14076,             0.22814,             0.10978,             0.02757,             0.06181,            0.013544,                   0,           0.0095916,           0.0095916,           0.0095916
                  43,            0.027878,           0.0067534,                   0,              0.2343,                 0.2,             0.12262,            0.037199,            0.063636,            0.012946,                   0,           0.0095717,           0.0095717,           0.0095717
                  44,            0.028646,           0.0066389,                   0,             0.20146,             0.22963,             0.10984,            0.027229,            0.061978,            0.012753,                   0,           0.0095514,           0.0095514,           0.0095514
                  45,              0.0271,           0.0066643,                   0,             0.17626,             0.28889,              0.1231,            0.034107,            0.063863,            0.013218,                   0,           0.0095307,           0.0095307,           0.0095307
                  46,            0.028101,           0.0066422,                   0,             0.13877,             0.25926,            0.083491,            0.022175,            0.059271,            0.013334,                   0,           0.0095095,           0.0095095,           0.0095095
                  47,            0.027647,           0.0065385,                   0,              0.3381,             0.17037,             0.13929,            0.036557,             0.06057,            0.013806,                   0,           0.0094879,           0.0094879,           0.0094879
                  48,            0.026982,           0.0065079,                   0,             0.25257,             0.14815,             0.12197,            0.031003,            0.060602,            0.013893,                   0,           0.0094659,           0.0094659,           0.0094659
